GrpCode,MenuCode,GroupName,ChineseGroupName,Name,ChineseName,PNU,DefaultValue,Min,Max,UnitConv,Unit,Scale,Datatype,Enum,ChineseEnum,ModelCodeValue,ReadOnly,Help,LicenseKey,User,BitPosition,DefaultAccess,Decimal,LockedByMainSwitch,Visibility,VariableName,ChineseHelp,QuickParameters
"Nyy","N142","Control Advanced","高级控制","LOP priority mode","LOP 优先级模式","3050","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","0","In case of conflict between low pressure and SH close, LOP function can be set to override SH close actions.(could be needed a startup in low ambient temperature)
On: Lop can override  low superheat 
The value should only be changed by specially trained staff.","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && Par_LOP_mode == 1","Par_LOPPriority_mode","In case of conflict between low pressure and SH close, LOP function can be set to override SH close actions.(could be needed a startup in low ambient temperature)
On: Lop can override  low superheat 
The value should only be changed by specially trained staff.",""
"Nyy","N131","Control Advanced","高级控制","LOP max. time","LOP 最长时间","3051","120.0","0.0","600.0","","s","","INT","","","7","0","Maximum time for LOP to override SH close","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && (Par_LOPPriority_mode == 1) && (Par_LOP_mode == 1)","Par_LOPMaxTime","Maximum time for LOP to override SH close",""
"Nyy","N133","Control Advanced","高级控制","High cond. temp protection function","高冷凝温度保护功能","3053","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","0","Only relevant for EKE 1C. 
High condensing temperture protection will reduce valve opening when setpoint  is exceeded. This function require Pc transmitter
On: the function is active.","","1,2,3","","","1.0","0","Par_Operation_mode == 0","Par_HiCondTempPrte_mode","Only relevant for EKE 1C. 
High condensing temperture protection will reduce valve opening when setpoint  is exceeded. This function require Pc transmitter
On: the function is active.",""
"Nyy","N134","Control Advanced","高级控制","High cond. temp. protection setpoint","高冷凝温度保护设定值","3054","50.0","0.0","100.0","","°C","","Float","","","7","0","High condensing temperature protection  setpoint.
Setpoint unit is saturated temperature in condenser.","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_HiCondTempPrte_mode == 1","Par_HiCondTempPrte_SetPoint","High condensing temperature protection  setpoint.
Setpoint unit is saturated temperature in condenser.",""
"Nyy","N135","Control Advanced","高级控制","Comp. speed feed forward Function","压缩机速度前馈功能","3055","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","0","Compressor speed feed forward adapt superheat control reaction to compressor speed. In case of low speed, superheat control will react slower (greater integration time Tn). Information on compressor speed is feed vis bus communication (0-100%). 
On: the function is active","","1,2,3","","","1.0","0","Par_Operation_mode == 0","Par_CompSpeedFeforward_mode","Compressor speed feed forward adapt superheat control reaction to compressor speed. In case of low speed, superheat control will react slower (greater integration time Tn). Information on compressor speed is feed vis bus communication (0-100%). 
On: the function is active",""
"Nyy","N136","Control Advanced","高级控制","Comp FF low cap. point","压缩机速度前馈限定点","3056","25.0","0.0","100.0","","%","","Float","","","7","0","The  point where sh control is starting to slower. Below this speed superheat control is slower ","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_CompSpeedFeforward_mode == 1","Par_SHCompLoCapPoint","The  point where sh control is starting to slower. Below this speed superheat control is slower ",""
"Nyy","N137","Control Advanced","高级控制","Comp FF SH Tn factor","压缩机速度前馈积分时间常数","3057","2.0","1.0","5.0","","","","INT","","","7","0","The maximum add to the integration time. At 0 % the TN  =  normal Tn * Comp FF SH Tn factor","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && Par_CompSpeedFeforward_mode == 1","Par_SHTnFactor","The maximum add to the integration time. At 0 % the TN  =  normal Tn * Comp FF SH Tn factor",""
"Nyy","N138","Control Advanced","高级控制","Average  OD","平均开度","4002","0.0","0.0","100.0","","","","INT","","","7","0","Average OD, updated and saved every 3
hours. After power up the last saved average OD is used as starting average OD.","","1,2,3","","","1.0","0","Par_Operation_mode == 0","Par_Estimated_OD","Average OD, updated and saved every 3
hours. After power up the last saved average OD is used as starting average OD.",""
"Nyy","N139","Control Advanced","高级控制","Estimated KpTe","预计蒸发温度比例常数","4003","0.0","0.0","100.0","","","","Float","","","7","0","If S3 sensor is used , Eke will calculate an estimated KpTe. If this value is found ok, it be be transferred to N020 Sh KpTe or Heat KpTe","","1,2,3","","","10.0","0","Par_Operation_mode == 0","Par_Estimated_KpT0","If S3 sensor is used , Eke will calculate an estimated KpTe. If this value is found ok, it be be transferred to N020 Sh KpTe or Heat KpTe",""
"Nyy","N128","Control Advanced","高级控制","Average delta temperature","平均温差","4004","0.0","0.0","50.0","","","","Float","","","7","0","Diagnostic information.  If S3 is used the average temperature between S3 and Te is captured. Useful to estimate the correct superheat reference being 0.65 x Average delta temperature","","1,2,3","","","10.0","0","Par_Operation_mode == 0","Par_Estimated_Delta_Temperature","Diagnostic information.  If S3 is used the average temperature between S3 and Te is captured. Useful to estimate the correct superheat reference being 0.65 x Average delta temperature",""
"Nyy","N143","Control Advanced","高级控制","SH control sensor error action","过热度控制模式传感器报错动作","3058","0.0","0.0","2.0","","","","Enum","0:Stop,1:Fixed OD,2:Average","0:停止,1:固定 OD ,2:平均","7","0","If SH control sensor such as  temperature sensor S2 and pressure transmitter Pe has an error then an action can be set  to position the valve OD to the desired level.  
0 = Stop:  close the valve and Sh control
1 = Fixed OD: Keep the refrigeration running with setting a fixed valve OD  (N145 Fixed OD during error emergency cooling)
 2 = Average: Used  the average OD (calculated as an average of the last hour) to set a reduced OD which will be fixed during error period.
The value should only be changed by specially trained staff.","","1,2,3","","","1.0","0","Par_Operation_mode == 0","Par_SHCtrl_sensor_error_action","If SH control sensor such as  temperature sensor S2 and pressure transmitter Pe has an error then an action can be set  to position the valve OD to the desired level.  
0 = Stop:  close the valve and Sh control
1 = Fixed OD: Keep the refrigeration running with setting a fixed valve OD  (N145 Fixed OD during error emergency cooling)
 2 = Average: Used  the average OD (calculated as an average of the last hour) to set a reduced OD which will be fixed during error period.
The value should only be changed by specially trained staff.",""
"Nyy","N144","Control Advanced","高级控制","Thermostatic sensor error action","恒温模式传感器报错动作","3059","0.0","0.0","2.0","","","","Enum","0:Stop,1:Fixed OD,2:Average","0:停止,1:固定 OD ,2:平均","7","0","If Thermostatic sensor  such as  temperature sensor S3 or S4 has an error then an action can be set to position the valve OD to the desired level.  
0 = Stop:  close the valve and Sh control and temperature control 
1 = Fixed OD: Keep the refrigeration running  (constant with setting a fixed valve OD  (N145 Fixed OD during error emergency cooling)
2 = Average: for Cutin/cutout use average on and off time to continue cooling.
For MTR use reduced OD based average OD
The value should only be changed by specially trained staff.","","1,2,3","","","1.0","0","Par_Operation_mode == 0","Par_Therm_sensor_error_action","If Thermostatic sensor  such as  temperature sensor S3 or S4 has an error then an action can be set to position the valve OD to the desired level.  
0 = Stop:  close the valve and Sh control and temperature control 
1 = Fixed OD: Keep the refrigeration running  (constant with setting a fixed valve OD  (N145 Fixed OD during error emergency cooling)
2 = Average: for Cutin/cutout use average on and off time to continue cooling.
For MTR use reduced OD based average OD
The value should only be changed by specially trained staff.",""
"Nyy","N145","Control Advanced","高级控制","Fixed OD during emergency cooling","紧急制冷期间固定开度","3060","0.0","0.0","100.0","","%","","INT","","","7","0","relevant if fixed od is selected as option during emergency cooling ","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && Par_SHCtrl_sensor_error_action == 1 || Par_Therm_sensor_error_action == 1","Par_Fixed_OD_during_emergency","relevant if fixed od is selected as option during emergency cooling ",""
"Nvv","N112","Control heatpump","热泵控制","Heat startup time","制热启动时间","3061","90.0","1.0","600.0","","s","","INT","","","7","0","Start-up time for superheat control in heat mode. For startup mode with fixed OD, the OD will be fixed during startup time.
With Proportional startup, auto superheat control will start when superheat is down at reference or when startup time is exceeded.","","1,2,3","","","1.0","0","Par_Operation_mode == 0","Par_Heat_StartUpTime","Start-up time for superheat control in heat mode. For startup mode with fixed OD, the OD will be fixed during startup time.
With Proportional startup, auto superheat control will start when superheat is down at reference or when startup time is exceeded.",""
"Nvv","N103","Control heatpump","热泵控制","Heat min. startup time","制热最小启动时间","3062","15.0","1.0","240.0","","s","","INT","","","7","0","For proportional startup in heat mode this is the minimum startup time, used for to get stable signal on sensors","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && Par_Startup_Mode == 0","Par_Heat_Minimum_Startup_Time","For proportional startup in heat mode this is the minimum startup time, used for to get stable signal on sensors",""
"Nvv","N105","Control heatpump","热泵控制","Heat startup OD","制热启动开启度","3063","32.0","1.0","100.0","","%","","INT","","","7","0","Starting opening degree of valve in heat mode. For startup mode this OD will be fixed during startup time, except for overrides by SH close, LOP, MOP. etc.
With Proprotional startup ""Startup OD"" is starting point for control. A higher value will lead to a more aggressive control","","1,2,3","","","1.0","0","Par_Operation_mode == 0","Par_Heat_StartUpOd","Starting opening degree of valve in heat mode. For startup mode this OD will be fixed during startup time, except for overrides by SH close, LOP, MOP. etc.
With Proprotional startup ""Startup OD"" is starting point for control. A higher value will lead to a more aggressive control",""
"Nvv","N106","Control heatpump","热泵控制","Heat SH fixed setpoint","制热固定过热度设定","3064","7.0","2.0","40.0","","K","","Float","","","7","0","This feature can be used In those application where fixed superheat in heating mode is needed at all time. SH fixed setpoint can be varied according to the need of the application
Warning! Due to the risk of liquid flow the setting should not be lower than approx. 2-4 K. It is recommended to keep this value 2k above the SH closed value.","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_ShRef_Mode == 0","Par_Heat_SH_Reference","This feature can be used In those application where fixed superheat in heating mode is needed at all time. SH fixed setpoint can be varied according to the need of the application
Warning! Due to the risk of liquid flow the setting should not be lower than approx. 2-4 K. It is recommended to keep this value 2k above the SH closed value.",""
